Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max,Temp_Min,Temp_Media
Centro-Oeste,MS,Campo Grande,2024,4,22,29.5,22.0,25.75
Centro-Oeste,MS,Campo Grande,2024,4,23,30.0,20.9,25.45
Centro-Oeste,MS,Campo Grande,2024,4,24,29.3,20.0,24.65
Centro-Oeste,MS,Campo Grande,2024,4,25,30.1,20.4,25.25
Centro-Oeste,MS,Campo Grande,2024,4,26,30.9,21.7,26.3
Centro-Oeste,MS,Campo Grande,2024,4,27,30.4,22.7,26.55
Centro-Oeste,MS,Campo Grande,2024,4,28,29.8,22.5,26.15
Centro-Oeste,MS,Campo Grande,2024,4,29,30.6,23.2,26.9
Centro-Oeste,MS,Campo Grande,2024,4,30,30.5,23.0,26.75
Centro-Oeste,MS,Campo Grande,2024,5,1,29.4,23.5,26.45
Centro-Oeste,MS,Campo Grande,2024,5,2,30.2,22.7,26.45
Centro-Oeste,MS,Campo Grande,2024,5,3,29.9,22.8,26.35
Centro-Oeste,MS,Campo Grande,2024,5,4,30.4,22.5,26.45
Centro-Oeste,MS,Campo Grande,2024,5,5,31.3,21.8,26.55
Centro-Oeste,MS,Campo Grande,2024,5,6,29.8,21.5,25.65
Centro-Oeste,MS,Campo Grande,2024,5,7,30.0,22.4,26.2
Centro-Oeste,MS,Campo Grande,2024,5,8,30.9,22.2,26.55
Centro-Oeste,MS,Campo Grande,2024,5,9,31.1,22.5,26.8
Centro-Oeste,MS,Campo Grande,2024,5,10,30.5,21.0,25.75
Centro-Oeste,MS,Campo Grande,2024,5,11,29.6,20.6,25.1
Centro-Oeste,MS,Campo Grande,2024,5,12,29.9,21.2,25.55
Centro-Oeste,MS,Campo Grande,2024,5,13,27.7,18.7,23.2
Centro-Oeste,MS,Campo Grande,2024,5,14,23.9,15.3,19.6
Centro-Oeste,MS,Campo Grande,2024,5,15,26.5,14.4,20.45
Centro-Oeste,MS,Campo Grande,2024,5,16,28.8,17.4,23.1
Centro-Oeste,MS,Campo Grande,2024,5,17,28.1,21.4,24.75
Centro-Oeste,MS,Campo Grande,2024,5,18,26.0,19.1,22.55
Centro-Oeste,MS,Campo Grande,2024,5,19,22.1,15.9,19.0
Centro-Oeste,MS,Campo Grande,2024,5,20,25.8,14.1,19.95
Centro-Oeste,MS,Campo Grande,2024,5,21,29.1,18.5,23.8
Centro-Oeste,MS,Campo Grande,2024,5,22,30.2,21.9,26.05
Centro-Oeste,MS,Campo Grande,2024,5,23,29.8,22.9,26.35
Centro-Oeste,MS,Campo Grande,2024,5,24,24.1,16.5,20.3
Centro-Oeste,MS,Campo Grande,2024,5,25,17.2,12.8,15.0
Centro-Oeste,MS,Campo Grande,2024,5,26,18.8,12.2,15.5
Centro-Oeste,MS,Campo Grande,2024,5,27,16.3,12.2,14.25
Centro-Oeste,MS,Campo Grande,2024,5,28,17.2,8.8,13.0
Centro-Oeste,MS,Campo Grande,2024,5,29,19.5,8.6,14.05
Centro-Oeste,MS,Campo Grande,2024,5,30,23.5,12.1,17.8
Centro-Oeste,MS,Campo Grande,2024,5,31,24.8,14.5,19.65
Centro-Oeste,MS,Campo Grande,2024,6,1,27.1,14.9,21.0
Centro-Oeste,MS,Campo Grande,2024,6,2,28.2,18.2,23.2
Centro-Oeste,MS,Campo Grande,2024,6,3,29.4,18.1,23.75
Centro-Oeste,MS,Campo Grande,2024,6,4,27.8,17.7,22.75
Centro-Oeste,MS,Campo Grande,2024,6,5,27.3,16.8,22.05
Centro-Oeste,MS,Campo Grande,2024,6,6,28.2,18.1,23.15
Centro-Oeste,MS,Campo Grande,2024,6,7,28.4,18.2,23.3
Centro-Oeste,MS,Campo Grande,2024,6,8,28.6,18.8,23.7
Centro-Oeste,MS,Campo Grande,2024,6,9,28.8,20.5,24.65
Centro-Oeste,MS,Campo Grande,2024,6,10,28.6,19.9,24.25
Centro-Oeste,MS,Campo Grande,2024,6,11,29.0,18.6,23.8
Centro-Oeste,MS,Campo Grande,2024,6,12,28.9,18.4,23.65
Centro-Oeste,MS,Campo Grande,2024,6,13,28.2,20.5,24.35
Centro-Oeste,MS,Campo Grande,2024,6,14,29.0,21.5,25.25
Centro-Oeste,MS,Campo Grande,2024,6,15,29.0,21.6,25.3
Centro-Oeste,MS,Campo Grande,2024,6,16,29.5,20.8,25.15
Centro-Oeste,MS,Campo Grande,2024,6,17,29.1,20.6,24.85
Centro-Oeste,MS,Campo Grande,2024,6,18,28.6,20.7,24.65
Centro-Oeste,MS,Campo Grande,2024,6,19,28.8,20.9,24.85
Centro-Oeste,MS,Campo Grande,2024,6,20,29.9,20.0,24.95
Centro-Oeste,MS,Campo Grande,2024,6,21,29.1,20.3,24.7
Centro-Oeste,MS,Campo Grande,2024,6,22,29.6,21.5,25.55
Centro-Oeste,MS,Campo Grande,2024,6,23,29.4,21.8,25.6
Centro-Oeste,MS,Campo Grande,2024,6,24,29.1,21.5,25.3
Centro-Oeste,MS,Campo Grande,2024,6,25,28.7,19.4,24.05
Centro-Oeste,MS,Campo Grande,2024,6,26,26.5,16.4,21.45
Centro-Oeste,MS,Campo Grande,2024,6,27,25.5,14.6,20.05
Centro-Oeste,MS,Campo Grande,2024,6,28,28.1,17.9,23.0
Centro-Oeste,MS,Campo Grande,2024,6,29,26.8,14.3,20.55
Centro-Oeste,MS,Campo Grande,2024,6,30,21.1,12.9,17.0
Centro-Oeste,MS,Campo Grande,2024,7,1,25.1,12.2,18.65
Centro-Oeste,MS,Campo Grande,2024,7,2,29.2,16.1,22.65
Centro-Oeste,MS,Campo Grande,2024,7,3,29.6,18.8,24.2
Centro-Oeste,MS,Campo Grande,2024,7,4,29.6,19.0,24.3
Centro-Oeste,MS,Campo Grande,2024,7,5,30.3,18.5,24.4
Centro-Oeste,MS,Campo Grande,2024,7,6,28.8,16.2,22.5
Centro-Oeste,MS,Campo Grande,2024,7,7,26.1,15.6,20.85
Centro-Oeste,MS,Campo Grande,2024,7,8,17.8,13.1,15.45
Centro-Oeste,MS,Campo Grande,2024,7,9,17.6,12.4,15.0
Centro-Oeste,MS,Campo Grande,2024,7,10,19.8,11.9,15.85
Centro-Oeste,MS,Campo Grande,2024,7,11,25.5,13.2,19.35
Centro-Oeste,MS,Campo Grande,2024,7,12,17.3,11.5,14.4
Centro-Oeste,MS,Campo Grande,2024,7,13,22.0,10.4,16.2
Centro-Oeste,MS,Campo Grande,2024,7,14,23.2,9.8,16.5
Centro-Oeste,MS,Campo Grande,2024,7,15,22.9,10.3,16.6
Centro-Oeste,MS,Campo Grande,2024,7,16,26.1,12.6,19.35
Centro-Oeste,MS,Campo Grande,2024,7,17,27.2,15.6,21.4
Centro-Oeste,MS,Campo Grande,2024,7,18,28.2,16.8,22.5
Centro-Oeste,MS,Campo Grande,2024,7,19,29.2,18.9,24.05
Centro-Oeste,MS,Campo Grande,2024,7,20,28.5,17.5,23.0
Centro-Oeste,MS,Campo Grande,2024,7,21,29.1,16.6,22.85
Centro-Oeste,MS,Campo Grande,2024,7,22,29.1,18.5,23.8
Centro-Oeste,MS,Campo Grande,2024,7,23,28.7,16.3,22.5
Centro-Oeste,MS,Campo Grande,2024,7,24,28.8,19.0,23.9
Centro-Oeste,MS,Campo Grande,2024,7,25,30.3,17.1,23.7
Centro-Oeste,MS,Campo Grande,2024,7,26,31.3,19.4,25.35
Centro-Oeste,MS,Campo Grande,2024,7,27,31.8,20.0,25.9
Centro-Oeste,MS,Campo Grande,2024,7,28,31.5,19.5,25.5
Centro-Oeste,MS,Campo Grande,2024,7,29,30.6,19.1,24.85
Centro-Oeste,MS,Campo Grande,2024,7,30,28.3,16.9,22.6
Centro-Oeste,MS,Campo Grande,2024,7,31,30.0,16.5,23.25
Centro-Oeste,MS,Campo Grande,2024,8,1,32.6,20.1,26.35
Centro-Oeste,MS,Campo Grande,2024,8,2,31.5,22.5,27.0
Centro-Oeste,MS,Campo Grande,2024,8,3,31.9,23.1,27.5
Centro-Oeste,MS,Campo Grande,2024,8,4,31.6,21.8,26.7
Centro-Oeste,MS,Campo Grande,2024,8,5,31.7,21.8,26.75
Centro-Oeste,MS,Campo Grande,2024,8,6,30.7,21.5,26.1
Centro-Oeste,MS,Campo Grande,2024,8,7,31.2,22.0,26.6
Centro-Oeste,MS,Campo Grande,2024,8,8,24.4,17.4,20.9
Centro-Oeste,MS,Campo Grande,2024,8,9,16.5,7.8,12.15
Centro-Oeste,MS,Campo Grande,2024,8,10,17.5,5.1,11.3
Centro-Oeste,MS,Campo Grande,2024,8,11,21.9,8.8,15.35
Centro-Oeste,MS,Campo Grande,2024,8,12,21.8,9.1,15.45
Centro-Oeste,MS,Campo Grande,2024,8,13,22.9,8.4,15.65
Centro-Oeste,MS,Campo Grande,2024,8,14,30.0,14.4,22.2
Centro-Oeste,MS,Campo Grande,2024,8,15,33.6,18.8,26.2
Centro-Oeste,MS,Campo Grande,2024,8,16,34.8,21.8,28.3
Centro-Oeste,MS,Campo Grande,2024,8,17,35.4,23.0,29.2
Centro-Oeste,MS,Campo Grande,2024,8,18,35.8,22.5,29.15
Centro-Oeste,MS,Campo Grande,2024,8,19,35.3,24.1,29.7
Centro-Oeste,MS,Campo Grande,2024,8,20,36.8,21.7,29.25
Centro-Oeste,MS,Campo Grande,2024,8,21,34.9,24.0,29.45
Centro-Oeste,MS,Campo Grande,2024,8,22,34.4,24.8,29.6
Centro-Oeste,MS,Campo Grande,2024,8,23,26.6,20.3,23.45
Centro-Oeste,MS,Campo Grande,2024,8,24,19.9,13.4,16.65
Centro-Oeste,MS,Campo Grande,2024,8,25,13.4,9.9,11.65
Centro-Oeste,MS,Campo Grande,2024,8,26,19.4,7.1,13.25
Centro-Oeste,MS,Campo Grande,2024,8,27,26.9,12.4,19.65
Centro-Oeste,MS,Campo Grande,2024,8,28,31.8,16.2,24.0
Centro-Oeste,MS,Campo Grande,2024,8,29,33.3,19.5,26.4
Centro-Oeste,MS,Campo Grande,2024,8,30,33.5,21.0,27.25
Centro-Oeste,MS,Campo Grande,2024,8,31,34.2,22.2,28.2
Centro-Oeste,MS,Campo Grande,2024,9,1,33.3,18.5,25.9
Centro-Oeste,MS,Campo Grande,2024,9,2,34.0,16.5,25.25
Centro-Oeste,MS,Campo Grande,2024,9,3,35.3,21.0,28.15
Centro-Oeste,MS,Campo Grande,2024,9,4,36.8,23.5,30.15
Centro-Oeste,MS,Campo Grande,2024,9,5,29.7,17.8,23.75
Centro-Oeste,MS,Campo Grande,2024,9,6,34.1,16.9,25.5
Centro-Oeste,MS,Campo Grande,2024,9,7,37.1,20.9,29.0
Centro-Oeste,MS,Campo Grande,2024,9,8,37.1,25.8,31.45
Centro-Oeste,MS,Campo Grande,2024,9,9,36.4,25.0,30.7
Centro-Oeste,MS,Campo Grande,2024,9,10,36.2,23.9,30.05
Centro-Oeste,MS,Campo Grande,2024,9,11,36.2,24.0,30.1
Centro-Oeste,MS,Campo Grande,2024,9,12,37.2,24.6,30.9
Centro-Oeste,MS,Campo Grande,2024,9,13,36.8,22.0,29.4
Centro-Oeste,MS,Campo Grande,2024,9,14,30.4,20.9,25.65
Centro-Oeste,MS,Campo Grande,2024,9,15,28.3,18.6,23.45
Centro-Oeste,MS,Campo Grande,2024,9,16,26.9,17.9,22.4
Centro-Oeste,MS,Campo Grande,2024,9,17,28.5,16.3,22.4
Centro-Oeste,MS,Campo Grande,2024,9,18,33.8,20.4,27.1
Centro-Oeste,MS,Campo Grande,2024,9,19,36.8,22.5,29.65
Centro-Oeste,MS,Campo Grande,2024,9,20,34.8,21.0,27.9
Centro-Oeste,MS,Campo Grande,2024,9,21,31.4,18.8,25.1
Centro-Oeste,MS,Campo Grande,2024,9,22,35.2,23.0,29.1
Centro-Oeste,MS,Campo Grande,2024,9,23,36.3,24.7,30.5
Centro-Oeste,MS,Campo Grande,2024,9,24,37.8,25.4,31.6
Centro-Oeste,MS,Campo Grande,2024,9,25,37.8,24.8,31.3
Centro-Oeste,MS,Campo Grande,2024,9,26,34.7,21.8,28.25
Centro-Oeste,MS,Campo Grande,2024,9,27,27.4,19.2,23.3
Centro-Oeste,MS,Campo Grande,2024,9,28,32.3,18.1,25.2
Centro-Oeste,MS,Campo Grande,2024,9,29,35.8,21.6,28.7
Centro-Oeste,MS,Campo Grande,2024,9,30,37.1,23.6,30.35
Centro-Oeste,MS,Campo Grande,2024,10,1,35.8,26.0,30.9
Centro-Oeste,MS,Campo Grande,2024,10,2,35.0,26.9,30.95
Centro-Oeste,MS,Campo Grande,2024,10,3,35.8,23.7,29.75
Centro-Oeste,MS,Campo Grande,2024,10,4,34.5,22.2,28.35
Centro-Oeste,MS,Campo Grande,2024,10,5,34.8,22.0,28.4
Centro-Oeste,MS,Campo Grande,2024,10,6,37.6,22.0,29.8
Centro-Oeste,MS,Campo Grande,2024,10,7,38.2,23.0,30.6
Centro-Oeste,MS,Campo Grande,2024,10,8,37.0,26.1,31.55
Centro-Oeste,MS,Campo Grande,2024,10,9,33.8,21.9,27.85
Centro-Oeste,MS,Campo Grande,2024,10,10,27.9,21.1,24.5
Centro-Oeste,MS,Campo Grande,2024,10,11,26.1,20.0,23.05
Centro-Oeste,MS,Campo Grande,2024,10,12,30.4,18.0,24.2
Centro-Oeste,MS,Campo Grande,2024,10,13,33.0,20.5,26.75
Centro-Oeste,MS,Campo Grande,2024,10,14,34.4,22.9,28.65
Centro-Oeste,MS,Campo Grande,2024,10,15,34.4,23.3,28.85
Centro-Oeste,MS,Campo Grande,2024,10,16,33.2,22.8,28.0
Centro-Oeste,MS,Campo Grande,2024,10,17,35.2,23.8,29.5
Centro-Oeste,MS,Campo Grande,2024,10,18,30.1,21.6,25.85
Centro-Oeste,MS,Campo Grande,2024,10,19,24.0,20.0,22.0
Centro-Oeste,MS,Campo Grande,2024,10,20,26.0,19.9,22.95
Centro-Oeste,MS,Campo Grande,2024,10,21,29.3,19.8,24.55
Centro-Oeste,MS,Campo Grande,2024,10,22,32.1,21.5,26.8
Centro-Oeste,MS,Campo Grande,2024,10,23,32.1,23.0,27.55
Centro-Oeste,MS,Campo Grande,2024,10,24,31.9,25.1,28.5
Centro-Oeste,MS,Campo Grande,2024,10,25,32.0,22.0,27.0
Centro-Oeste,MS,Campo Grande,2024,10,26,25.6,20.5,23.05
Centro-Oeste,MS,Campo Grande,2024,10,27,29.0,20.1,24.55
Centro-Oeste,MS,Campo Grande,2024,10,28,28.5,21.6,25.05
Centro-Oeste,MS,Campo Grande,2024,10,29,30.3,20.4,25.35
Centro-Oeste,MS,Campo Grande,2024,10,30,32.0,21.4,26.7
Centro-Oeste,MS,Campo Grande,2024,10,31,31.9,22.7,27.3
Centro-Oeste,MS,Campo Grande,2024,11,1,30.6,21.3,25.95
Centro-Oeste,MS,Campo Grande,2024,11,2,24.4,21.4,22.9
Centro-Oeste,MS,Campo Grande,2024,11,3,25.4,20.5,22.95
Centro-Oeste,MS,Campo Grande,2024,11,4,28.5,20.9,24.7
Centro-Oeste,MS,Campo Grande,2024,11,5,29.8,21.0,25.4
Centro-Oeste,MS,Campo Grande,2024,11,6,27.1,21.0,24.05
Centro-Oeste,MS,Campo Grande,2024,11,7,26.4,20.5,23.45
Centro-Oeste,MS,Campo Grande,2024,11,8,28.0,20.4,24.2
Centro-Oeste,MS,Campo Grande,2024,11,9,30.2,19.0,24.6
Centro-Oeste,MS,Campo Grande,2024,11,10,31.4,21.1,26.25
Centro-Oeste,MS,Campo Grande,2024,11,11,32.2,22.3,27.25
Centro-Oeste,MS,Campo Grande,2024,11,12,30.5,17.8,24.15
Centro-Oeste,MS,Campo Grande,2024,11,13,26.5,14.8,20.65
Centro-Oeste,MS,Campo Grande,2024,11,14,32.0,18.0,25.0
Centro-Oeste,MS,Campo Grande,2024,11,15,32.5,21.5,27.0
Centro-Oeste,MS,Campo Grande,2024,11,16,32.4,22.3,27.35
Centro-Oeste,MS,Campo Grande,2024,11,17,30.6,23.0,26.8
Centro-Oeste,MS,Campo Grande,2024,11,18,31.5,22.5,27.0
Centro-Oeste,MS,Campo Grande,2024,11,19,30.5,22.4,26.45
Centro-Oeste,MS,Campo Grande,2024,11,20,31.8,22.8,27.3
Centro-Oeste,MS,Campo Grande,2024,11,21,29.0,22.1,25.55
Centro-Oeste,MS,Campo Grande,2024,11,22,28.5,21.5,25.0
Centro-Oeste,MS,Campo Grande,2024,11,23,30.2,21.1,25.65
Centro-Oeste,MS,Campo Grande,2024,11,24,31.9,22.4,27.15
Centro-Oeste,MS,Campo Grande,2024,11,25,34.0,21.6,27.8
Centro-Oeste,MS,Campo Grande,2024,11,26,33.5,23.5,28.5
Centro-Oeste,MS,Campo Grande,2024,11,27,32.2,24.2,28.2
Centro-Oeste,MS,Campo Grande,2024,11,28,31.0,24.9,27.95
Centro-Oeste,MS,Campo Grande,2024,11,29,31.6,23.0,27.3
Centro-Oeste,MS,Campo Grande,2024,11,30,30.0,23.4,26.7
Centro-Oeste,MS,Campo Grande,2024,12,1,30.6,23.5,27.05
Centro-Oeste,MS,Campo Grande,2024,12,2,26.6,22.5,24.55
Centro-Oeste,MS,Campo Grande,2024,12,3,26.1,21.2,23.65
Centro-Oeste,MS,Campo Grande,2024,12,4,25.5,20.6,23.05
Centro-Oeste,MS,Campo Grande,2024,12,5,29.1,20.3,24.7
Centro-Oeste,MS,Campo Grande,2024,12,6,29.6,22.0,25.8
Centro-Oeste,MS,Campo Grande,2024,12,7,30.1,23.2,26.65
Centro-Oeste,MS,Campo Grande,2024,12,8,29.7,23.8,26.75
Centro-Oeste,MS,Campo Grande,2024,12,9,30.6,24.0,27.3
Centro-Oeste,MS,Campo Grande,2024,12,10,30.4,22.9,26.65
Centro-Oeste,MS,Campo Grande,2024,12,11,31.6,21.8,26.7
Centro-Oeste,MS,Campo Grande,2024,12,12,31.4,23.1,27.25
Centro-Oeste,MS,Campo Grande,2024,12,13,29.1,21.8,25.45
Centro-Oeste,MS,Campo Grande,2024,12,14,24.9,20.5,22.7
Centro-Oeste,MS,Campo Grande,2024,12,15,28.4,20.0,24.2
Centro-Oeste,MS,Campo Grande,2024,12,16,30.1,19.5,24.8
Centro-Oeste,MS,Campo Grande,2024,12,17,32.0,19.3,25.65
Centro-Oeste,MS,Campo Grande,2024,12,18,33.1,21.6,27.35
Centro-Oeste,MS,Campo Grande,2024,12,19,29.6,24.6,27.1
Centro-Oeste,MS,Campo Grande,2024,12,20,27.5,22.5,25.0
Centro-Oeste,MS,Campo Grande,2024,12,21,29.9,22.2,26.05
Centro-Oeste,MS,Campo Grande,2024,12,22,28.5,21.3,24.9
Centro-Oeste,MS,Campo Grande,2024,12,23,32.4,21.8,27.1
Centro-Oeste,MS,Campo Grande,2024,12,24,30.2,21.9,26.05
Centro-Oeste,MS,Campo Grande,2024,12,25,25.0,20.9,22.95
Centro-Oeste,MS,Campo Grande,2024,12,26,27.5,19.6,23.55
Centro-Oeste,MS,Campo Grande,2024,12,27,29.0,19.9,24.45
Centro-Oeste,MS,Campo Grande,2024,12,28,32.0,21.0,26.5
Centro-Oeste,MS,Campo Grande,2024,12,29,31.8,19.7,25.75
Centro-Oeste,MS,Campo Grande,2024,12,30,32.2,20.8,26.5
Centro-Oeste,MS,Campo Grande,2024,12,31,33.8,22.5,28.15
Centro-Oeste,MS,Campo Grande,2025,1,1,33.2,23.2,28.2
Centro-Oeste,MS,Campo Grande,2025,1,2,30.3,23.0,26.65
Centro-Oeste,MS,Campo Grande,2025,1,3,30.0,21.4,25.7
Centro-Oeste,MS,Campo Grande,2025,1,4,30.9,22.4,26.65
Centro-Oeste,MS,Campo Grande,2025,1,5,30.0,21.5,25.75
Centro-Oeste,MS,Campo Grande,2025,1,6,32.2,21.9,27.05
Centro-Oeste,MS,Campo Grande,2025,1,7,32.0,22.0,27.0
Centro-Oeste,MS,Campo Grande,2025,1,8,32.2,21.5,26.85
Centro-Oeste,MS,Campo Grande,2025,1,9,32.3,22.4,27.35
Centro-Oeste,MS,Campo Grande,2025,1,10,31.9,23.4,27.65
Centro-Oeste,MS,Campo Grande,2025,1,11,32.5,23.8,28.15
Centro-Oeste,MS,Campo Grande,2025,1,12,32.3,21.6,26.95
Centro-Oeste,MS,Campo Grande,2025,1,13,31.3,22.2,26.75
Centro-Oeste,MS,Campo Grande,2025,1,14,30.1,21.2,25.65
Centro-Oeste,MS,Campo Grande,2025,1,15,30.3,22.5,26.4
Centro-Oeste,MS,Campo Grande,2025,1,16,33.2,22.0,27.6
Centro-Oeste,MS,Campo Grande,2025,1,17,31.9,22.4,27.15
Centro-Oeste,MS,Campo Grande,2025,1,18,22.9,21.0,21.95
Centro-Oeste,MS,Campo Grande,2025,1,19,28.4,21.5,24.95
Centro-Oeste,MS,Campo Grande,2025,1,20,27.4,20.8,24.1
Centro-Oeste,MS,Campo Grande,2025,1,21,28.8,20.1,24.45
Centro-Oeste,MS,Campo Grande,2025,1,22,29.7,21.2,25.45
Centro-Oeste,MS,Campo Grande,2025,1,23,30.8,22.0,26.4
Centro-Oeste,MS,Campo Grande,2025,1,24,31.9,20.9,26.4
Centro-Oeste,MS,Campo Grande,2025,1,25,32.5,21.3,26.9
Centro-Oeste,MS,Campo Grande,2025,1,26,31.5,21.5,26.5
Centro-Oeste,MS,Campo Grande,2025,1,27,29.8,21.8,25.8
Centro-Oeste,MS,Campo Grande,2025,1,28,30.9,21.2,26.05
Centro-Oeste,MS,Campo Grande,2025,1,29,31.0,22.0,26.5
Centro-Oeste,MS,Campo Grande,2025,1,30,29.6,21.5,25.55
Centro-Oeste,MS,Campo Grande,2025,1,31,28.1,21.5,24.8
Centro-Oeste,MS,Campo Grande,2025,2,1,27.7,20.6,24.15
Centro-Oeste,MS,Campo Grande,2025,2,2,29.1,20.8,24.95
Centro-Oeste,MS,Campo Grande,2025,2,3,28.2,21.5,24.85
Centro-Oeste,MS,Campo Grande,2025,2,4,28.4,21.0,24.7
Centro-Oeste,MS,Campo Grande,2025,2,5,27.6,21.8,24.7
Centro-Oeste,MS,Campo Grande,2025,2,6,27.7,21.8,24.75
Centro-Oeste,MS,Campo Grande,2025,2,7,27.8,21.3,24.55
Centro-Oeste,MS,Campo Grande,2025,2,8,30.6,21.3,25.95
Centro-Oeste,MS,Campo Grande,2025,2,9,31.2,20.6,25.9
Centro-Oeste,MS,Campo Grande,2025,2,10,33.2,21.1,27.15
Centro-Oeste,MS,Campo Grande,2025,2,11,30.8,21.8,26.3
Centro-Oeste,MS,Campo Grande,2025,2,12,29.3,21.7,25.5
Centro-Oeste,MS,Campo Grande,2025,2,13,29.6,21.8,25.7
Centro-Oeste,MS,Campo Grande,2025,2,14,30.1,21.5,25.8
Centro-Oeste,MS,Campo Grande,2025,2,15,30.8,22.2,26.5
Centro-Oeste,MS,Campo Grande,2025,2,16,31.0,23.0,27.0
Centro-Oeste,MS,Campo Grande,2025,2,17,30.9,22.6,26.75
Centro-Oeste,MS,Campo Grande,2025,2,18,30.8,20.6,25.7
Centro-Oeste,MS,Campo Grande,2025,2,19,30.8,20.8,25.8
Centro-Oeste,MS,Campo Grande,2025,2,20,31.8,21.9,26.85
Centro-Oeste,MS,Campo Grande,2025,2,21,31.7,21.6,26.65
Centro-Oeste,MS,Campo Grande,2025,2,22,32.0,22.3,27.15
Centro-Oeste,MS,Campo Grande,2025,2,23,31.4,21.7,26.55
Centro-Oeste,MS,Campo Grande,2025,2,24,29.9,22.0,25.95
Centro-Oeste,MS,Campo Grande,2025,2,25,25.2,20.7,22.95
Centro-Oeste,MS,Campo Grande,2025,2,26,28.0,21.6,24.8
Centro-Oeste,MS,Campo Grande,2025,2,27,26.4,21.5,23.95
Centro-Oeste,MS,Campo Grande,2025,2,28,29.4,21.2,25.3
Centro-Oeste,MS,Campo Grande,2025,3,1,30.6,21.8,26.2
Centro-Oeste,MS,Campo Grande,2025,3,2,30.4,21.5,25.95
Centro-Oeste,MS,Campo Grande,2025,3,3,29.3,22.7,26.0
Centro-Oeste,MS,Campo Grande,2025,3,4,31.4,21.5,26.45
Centro-Oeste,MS,Campo Grande,2025,3,5,30.1,22.0,26.05
Centro-Oeste,MS,Campo Grande,2025,3,6,30.7,21.8,26.25
Centro-Oeste,MS,Campo Grande,2025,3,7,31.0,21.0,26.0
Centro-Oeste,MS,Campo Grande,2025,3,8,30.5,22.2,26.35
Centro-Oeste,MS,Campo Grande,2025,3,9,30.1,21.2,25.65
Centro-Oeste,MS,Campo Grande,2025,3,10,28.9,21.0,24.95
Centro-Oeste,MS,Campo Grande,2025,3,11,28.8,20.8,24.8
Centro-Oeste,MS,Campo Grande,2025,3,12,29.5,20.5,25.0
Centro-Oeste,MS,Campo Grande,2025,3,13,26.5,20.8,23.65
Centro-Oeste,MS,Campo Grande,2025,3,14,29.6,20.6,25.1
Centro-Oeste,MS,Campo Grande,2025,3,15,30.3,21.5,25.9
Centro-Oeste,MS,Campo Grande,2025,3,16,32.7,20.5,26.6
Centro-Oeste,MS,Campo Grande,2025,3,17,32.9,21.6,27.25
Centro-Oeste,MS,Campo Grande,2025,3,18,29.4,21.4,25.4
Centro-Oeste,MS,Campo Grande,2025,3,19,29.2,20.1,24.65
Centro-Oeste,MS,Campo Grande,2025,3,20,29.7,20.6,25.15
Centro-Oeste,MS,Campo Grande,2025,3,21,30.2,21.1,25.65
Centro-Oeste,MS,Campo Grande,2025,3,22,31.3,21.6,26.45
Centro-Oeste,MS,Campo Grande,2025,3,23,26.9,21.1,24.0
Centro-Oeste,MS,Campo Grande,2025,3,24,28.0,21.5,24.75
Centro-Oeste,MS,Campo Grande,2025,3,25,29.8,21.6,25.7
Centro-Oeste,MS,Campo Grande,2025,3,26,30.8,21.0,25.9
Centro-Oeste,MS,Campo Grande,2025,3,27,31.4,22.1,26.75
Centro-Oeste,MS,Campo Grande,2025,3,28,32.0,21.0,26.5
Centro-Oeste,MS,Campo Grande,2025,3,29,29.1,20.4,24.75
Centro-Oeste,MS,Campo Grande,2025,3,30,31.2,21.9,26.55
Centro-Oeste,MS,Campo Grande,2025,3,31,25.9,21.4,23.65
Centro-Oeste,MS,Campo Grande,2025,4,1,27.9,21.5,24.7
Centro-Oeste,MS,Campo Grande,2025,4,2,30.5,21.5,26.0
Centro-Oeste,MS,Campo Grande,2025,4,3,29.6,21.2,25.4
Centro-Oeste,MS,Campo Grande,2025,4,4,28.8,21.1,24.95
Centro-Oeste,MS,Campo Grande,2025,4,5,26.1,18.1,22.1
Centro-Oeste,MS,Campo Grande,2025,4,6,27.2,18.8,23.0
Centro-Oeste,MS,Campo Grande,2025,4,7,29.7,19.8,24.75
Centro-Oeste,MS,Campo Grande,2025,4,8,29.0,20.1,24.55
Centro-Oeste,MS,Campo Grande,2025,4,9,26.7,19.7,23.2
Centro-Oeste,MS,Campo Grande,2025,4,10,27.4,19.4,23.4
Centro-Oeste,MS,Campo Grande,2025,4,11,29.5,20.3,24.9
Centro-Oeste,MS,Campo Grande,2025,4,12,28.8,20.0,24.4
Centro-Oeste,MS,Campo Grande,2025,4,13,25.2,19.5,22.35
Centro-Oeste,MS,Campo Grande,2025,4,14,27.9,18.9,23.4
Centro-Oeste,MS,Campo Grande,2025,4,15,27.4,20.5,23.95
Centro-Oeste,MS,Campo Grande,2025,4,16,25.9,18.9,22.4
Centro-Oeste,MS,Campo Grande,2025,4,17,27.6,19.5,23.55
Centro-Oeste,MS,Campo Grande,2025,4,18,26.5,20.0,23.25
Centro-Oeste,MS,Campo Grande,2025,4,19,25.1,19.8,22.45
Centro-Oeste,MS,Campo Grande,2025,4,20,26.5,20.6,23.55
Centro-Oeste,MS,Campo Grande,2025,4,21,27.5,20.5,24.0
Centro-Oeste,MS,Campo Grande,2025,4,22,27.6,20.4,24.0
Centro-Oeste,MS,Campo Grande,2025,4,23,27.4,20.1,23.75
