Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max
Sul,Parana,Curitiba,2022,7,30,16.2
Sul,Parana,Curitiba,2022,7,31,19.2
Sul,Parana,Curitiba,2022,8,1,22.2
Sul,Parana,Curitiba,2022,8,2,24.9
Sul,Parana,Curitiba,2022,8,3,22.5
Sul,Parana,Curitiba,2022,8,4,26.7
Sul,Parana,Curitiba,2022,8,5,20.5
Sul,Parana,Curitiba,2022,8,6,14.7
Sul,Parana,Curitiba,2022,8,7,16.9
Sul,Parana,Curitiba,2022,8,8,19.3
Sul,Parana,Curitiba,2022,8,9,15.1
Sul,Parana,Curitiba,2022,8,10,13.4
Sul,Parana,Curitiba,2022,8,11,15.1
Sul,Parana,Curitiba,2022,8,12,15.8
Sul,Parana,Curitiba,2022,8,13,21.0
Sul,Parana,Curitiba,2022,8,14,22.6
Sul,Parana,Curitiba,2022,8,15,23.9
Sul,Parana,Curitiba,2022,8,16,18.7
Sul,Parana,Curitiba,2022,8,17,18.6
Sul,Parana,Curitiba,2022,8,18,17.9
Sul,Parana,Curitiba,2022,8,19,10.9
Sul,Parana,Curitiba,2022,8,20,9.8
Sul,Parana,Curitiba,2022,8,21,13.7
Sul,Parana,Curitiba,2022,8,22,15.3
Sul,Parana,Curitiba,2022,8,23,18.6
Sul,Parana,Curitiba,2022,8,24,20.4
Sul,Parana,Curitiba,2022,8,25,21.6
Sul,Parana,Curitiba,2022,8,26,23.2
Sul,Parana,Curitiba,2022,8,27,24.8
Sul,Parana,Curitiba,2022,8,28,22.1
Sul,Parana,Curitiba,2022,8,29,11.1
Sul,Parana,Curitiba,2022,8,30,12.2
Sul,Parana,Curitiba,2022,8,31,17.3
Sul,Parana,Curitiba,2022,9,1,21.9
Sul,Parana,Curitiba,2022,9,2,23.3
Sul,Parana,Curitiba,2022,9,3,15.4
Sul,Parana,Curitiba,2022,9,4,12.7
Sul,Parana,Curitiba,2022,9,5,13.6
Sul,Parana,Curitiba,2022,9,6,15.4
Sul,Parana,Curitiba,2022,9,7,19.4
Sul,Parana,Curitiba,2022,9,8,25.5
Sul,Parana,Curitiba,2022,9,9,27.8
Sul,Parana,Curitiba,2022,9,10,24.0
Sul,Parana,Curitiba,2022,9,11,12.7
Sul,Parana,Curitiba,2022,9,12,17.7
Sul,Parana,Curitiba,2022,9,13,23.4
Sul,Parana,Curitiba,2022,9,14,15.1
Sul,Parana,Curitiba,2022,9,15,14.1
Sul,Parana,Curitiba,2022,9,16,14.7
Sul,Parana,Curitiba,2022,9,17,14.9
Sul,Parana,Curitiba,2022,9,18,17.5
Sul,Parana,Curitiba,2022,9,19,18.1
Sul,Parana,Curitiba,2022,9,20,22.8
Sul,Parana,Curitiba,2022,9,21,15.9
Sul,Parana,Curitiba,2022,9,22,20.9
Sul,Parana,Curitiba,2022,9,23,15.0
Sul,Parana,Curitiba,2022,9,24,17.1
Sul,Parana,Curitiba,2022,9,25,14.0
Sul,Parana,Curitiba,2022,9,26,15.2
Sul,Parana,Curitiba,2022,9,27,21.5
Sul,Parana,Curitiba,2022,9,28,13.8
Sul,Parana,Curitiba,2022,9,29,14.2
Sul,Parana,Curitiba,2022,9,30,14.4
Sul,Parana,Curitiba,2022,10,1,21.4
Sul,Parana,Curitiba,2022,10,2,21.7
Sul,Parana,Curitiba,2022,10,3,18.5
Sul,Parana,Curitiba,2022,10,4,18.4
Sul,Parana,Curitiba,2022,10,5,23.0
Sul,Parana,Curitiba,2022,10,6,22.2
Sul,Parana,Curitiba,2022,10,7,20.4
Sul,Parana,Curitiba,2022,10,8,22.0
Sul,Parana,Curitiba,2022,10,9,23.6
Sul,Parana,Curitiba,2022,10,10,13.2
Sul,Parana,Curitiba,2022,10,11,24.9
Sul,Parana,Curitiba,2022,10,12,21.2
Sul,Parana,Curitiba,2022,10,13,21.1
Sul,Parana,Curitiba,2022,10,14,17.6
Sul,Parana,Curitiba,2022,10,15,17.1
Sul,Parana,Curitiba,2022,10,16,22.4
Sul,Parana,Curitiba,2022,10,17,22.1
Sul,Parana,Curitiba,2022,10,18,17.6
Sul,Parana,Curitiba,2022,10,19,23.1
Sul,Parana,Curitiba,2022,10,20,23.0
Sul,Parana,Curitiba,2022,10,21,23.4
Sul,Parana,Curitiba,2022,10,22,23.1
Sul,Parana,Curitiba,2022,10,23,24.0
Sul,Parana,Curitiba,2022,10,24,23.6
Sul,Parana,Curitiba,2022,10,25,22.9
Sul,Parana,Curitiba,2022,10,26,25.8
Sul,Parana,Curitiba,2022,10,27,28.5
Sul,Parana,Curitiba,2022,10,28,26.4
Sul,Parana,Curitiba,2022,10,29,27.6
Sul,Parana,Curitiba,2022,10,30,25.0
Sul,Parana,Curitiba,2022,10,31,21.1
Sul,Parana,Curitiba,2022,11,1,12.2
Sul,Parana,Curitiba,2022,11,2,11.1
Sul,Parana,Curitiba,2022,11,3,16.1
Sul,Parana,Curitiba,2022,11,4,16.1
Sul,Parana,Curitiba,2022,11,5,16.5
Sul,Parana,Curitiba,2022,11,6,16.2
Sul,Parana,Curitiba,2022,11,7,17.8
Sul,Parana,Curitiba,2022,11,8,20.8
Sul,Parana,Curitiba,2022,11,9,23.7
Sul,Parana,Curitiba,2022,11,10,25.4
Sul,Parana,Curitiba,2022,11,11,21.5
Sul,Parana,Curitiba,2022,11,12,23.8
Sul,Parana,Curitiba,2022,11,13,25.2
Sul,Parana,Curitiba,2022,11,14,25.6
Sul,Parana,Curitiba,2022,11,15,23.0
Sul,Parana,Curitiba,2022,11,16,24.0
Sul,Parana,Curitiba,2022,11,17,22.0
Sul,Parana,Curitiba,2022,11,18,21.4
Sul,Parana,Curitiba,2022,11,19,21.4
Sul,Parana,Curitiba,2022,11,20,23.7
Sul,Parana,Curitiba,2022,11,21,25.6
Sul,Parana,Curitiba,2022,11,22,22.8
Sul,Parana,Curitiba,2022,11,23,25.0
Sul,Parana,Curitiba,2022,11,24,19.8
Sul,Parana,Curitiba,2022,11,25,21.5
Sul,Parana,Curitiba,2022,11,26,20.5
Sul,Parana,Curitiba,2022,11,27,20.8
Sul,Parana,Curitiba,2022,11,28,19.0
Sul,Parana,Curitiba,2022,11,29,21.2
Sul,Parana,Curitiba,2022,11,30,22.1
Sul,Parana,Curitiba,2022,12,1,24.6
Sul,Parana,Curitiba,2022,12,2,26.0
Sul,Parana,Curitiba,2022,12,3,27.4
Sul,Parana,Curitiba,2022,12,4,25.4
Sul,Parana,Curitiba,2022,12,5,25.0
Sul,Parana,Curitiba,2022,12,6,26.2
Sul,Parana,Curitiba,2022,12,7,28.3
Sul,Parana,Curitiba,2022,12,8,27.7
Sul,Parana,Curitiba,2022,12,9,28.4
Sul,Parana,Curitiba,2022,12,10,28.0
Sul,Parana,Curitiba,2022,12,11,25.8
Sul,Parana,Curitiba,2022,12,12,27.5
Sul,Parana,Curitiba,2022,12,13,23.2
Sul,Parana,Curitiba,2022,12,14,21.5
Sul,Parana,Curitiba,2022,12,15,23.1
Sul,Parana,Curitiba,2022,12,16,24.2
Sul,Parana,Curitiba,2022,12,17,19.8
Sul,Parana,Curitiba,2022,12,18,21.0
Sul,Parana,Curitiba,2022,12,19,18.9
Sul,Parana,Curitiba,2022,12,20,18.9
Sul,Parana,Curitiba,2022,12,21,20.6
Sul,Parana,Curitiba,2022,12,22,19.3
Sul,Parana,Curitiba,2022,12,23,20.4
Sul,Parana,Curitiba,2022,12,24,20.9
Sul,Parana,Curitiba,2022,12,25,23.0
Sul,Parana,Curitiba,2022,12,26,26.8
Sul,Parana,Curitiba,2022,12,27,24.6
Sul,Parana,Curitiba,2022,12,28,24.5
Sul,Parana,Curitiba,2022,12,29,25.8
Sul,Parana,Curitiba,2022,12,30,23.6
Sul,Parana,Curitiba,2022,12,31,23.5
Sul,Parana,Curitiba,2023,1,1,25.2
Sul,Parana,Curitiba,2023,1,2,24.6
Sul,Parana,Curitiba,2023,1,3,24.5
Sul,Parana,Curitiba,2023,1,4,18.5
Sul,Parana,Curitiba,2023,1,5,20.8
Sul,Parana,Curitiba,2023,1,6,20.7
Sul,Parana,Curitiba,2023,1,7,20.2
Sul,Parana,Curitiba,2023,1,8,21.9
Sul,Parana,Curitiba,2023,1,9,21.1
Sul,Parana,Curitiba,2023,1,10,22.8
Sul,Parana,Curitiba,2023,1,11,24.3
Sul,Parana,Curitiba,2023,1,12,26.0
Sul,Parana,Curitiba,2023,1,13,26.0
Sul,Parana,Curitiba,2023,1,14,24.7
Sul,Parana,Curitiba,2023,1,15,26.1
Sul,Parana,Curitiba,2023,1,16,26.5
Sul,Parana,Curitiba,2023,1,17,25.4
Sul,Parana,Curitiba,2023,1,18,24.9
Sul,Parana,Curitiba,2023,1,19,24.2
Sul,Parana,Curitiba,2023,1,20,24.6
Sul,Parana,Curitiba,2023,1,21,26.1
Sul,Parana,Curitiba,2023,1,22,26.5
Sul,Parana,Curitiba,2023,1,23,26.0
Sul,Parana,Curitiba,2023,1,24,27.0
Sul,Parana,Curitiba,2023,1,25,27.5
Sul,Parana,Curitiba,2023,1,26,25.2
Sul,Parana,Curitiba,2023,1,27,27.5
Sul,Parana,Curitiba,2023,1,28,28.5
Sul,Parana,Curitiba,2023,1,29,28.5
Sul,Parana,Curitiba,2023,1,30,23.9
Sul,Parana,Curitiba,2023,1,31,23.5
Sul,Parana,Curitiba,2023,2,1,25.5
Sul,Parana,Curitiba,2023,2,2,25.7
Sul,Parana,Curitiba,2023,2,3,24.5
Sul,Parana,Curitiba,2023,2,4,25.1
Sul,Parana,Curitiba,2023,2,5,26.1
Sul,Parana,Curitiba,2023,2,6,25.9
Sul,Parana,Curitiba,2023,2,7,24.8
Sul,Parana,Curitiba,2023,2,8,25.9
Sul,Parana,Curitiba,2023,2,9,27.6
Sul,Parana,Curitiba,2023,2,10,25.9
Sul,Parana,Curitiba,2023,2,11,23.5
Sul,Parana,Curitiba,2023,2,12,24.5
Sul,Parana,Curitiba,2023,2,13,26.1
Sul,Parana,Curitiba,2023,2,14,27.2
Sul,Parana,Curitiba,2023,2,15,27.9
Sul,Parana,Curitiba,2023,2,16,26.7
Sul,Parana,Curitiba,2023,2,17,23.4
Sul,Parana,Curitiba,2023,2,18,20.0
Sul,Parana,Curitiba,2023,2,19,18.4
Sul,Parana,Curitiba,2023,2,20,22.5
Sul,Parana,Curitiba,2023,2,21,24.5
Sul,Parana,Curitiba,2023,2,22,24.6
Sul,Parana,Curitiba,2023,2,23,23.5
Sul,Parana,Curitiba,2023,2,24,24.0
Sul,Parana,Curitiba,2023,2,25,26.8
Sul,Parana,Curitiba,2023,2,26,26.7
Sul,Parana,Curitiba,2023,2,27,24.5
Sul,Parana,Curitiba,2023,2,28,22.0
Sul,Parana,Curitiba,2023,3,1,23.0
Sul,Parana,Curitiba,2023,3,2,25.7
Sul,Parana,Curitiba,2023,3,3,26.8
Sul,Parana,Curitiba,2023,3,4,26.0
Sul,Parana,Curitiba,2023,3,5,23.9
Sul,Parana,Curitiba,2023,3,6,23.6
Sul,Parana,Curitiba,2023,3,7,25.5
Sul,Parana,Curitiba,2023,3,8,26.7
Sul,Parana,Curitiba,2023,3,9,26.0
Sul,Parana,Curitiba,2023,3,10,22.4
Sul,Parana,Curitiba,2023,3,11,21.5
Sul,Parana,Curitiba,2023,3,12,22.2
Sul,Parana,Curitiba,2023,3,13,21.2
Sul,Parana,Curitiba,2023,3,14,22.1
Sul,Parana,Curitiba,2023,3,15,23.8
Sul,Parana,Curitiba,2023,3,16,23.6
Sul,Parana,Curitiba,2023,3,17,23.2
Sul,Parana,Curitiba,2023,3,18,25.9
Sul,Parana,Curitiba,2023,3,19,26.1
Sul,Parana,Curitiba,2023,3,20,27.4
Sul,Parana,Curitiba,2023,3,21,26.6
Sul,Parana,Curitiba,2023,3,22,25.8
Sul,Parana,Curitiba,2023,3,23,26.8
Sul,Parana,Curitiba,2023,3,24,27.8
Sul,Parana,Curitiba,2023,3,25,26.2
Sul,Parana,Curitiba,2023,3,26,28.0
Sul,Parana,Curitiba,2023,3,27,20.6
Sul,Parana,Curitiba,2023,3,28,23.0
Sul,Parana,Curitiba,2023,3,29,25.9
Sul,Parana,Curitiba,2023,3,30,26.5
Sul,Parana,Curitiba,2023,3,31,26.0
Sul,Parana,Curitiba,2023,4,1,26.0
Sul,Parana,Curitiba,2023,4,2,24.0
Sul,Parana,Curitiba,2023,4,3,23.7
Sul,Parana,Curitiba,2023,4,4,25.4
Sul,Parana,Curitiba,2023,4,5,23.4
Sul,Parana,Curitiba,2023,4,6,20.2
Sul,Parana,Curitiba,2023,4,7,18.5
Sul,Parana,Curitiba,2023,4,8,20.2
Sul,Parana,Curitiba,2023,4,9,20.8
Sul,Parana,Curitiba,2023,4,10,22.2
Sul,Parana,Curitiba,2023,4,11,23.8
Sul,Parana,Curitiba,2023,4,12,24.2
Sul,Parana,Curitiba,2023,4,13,26.3
Sul,Parana,Curitiba,2023,4,14,19.5
Sul,Parana,Curitiba,2023,4,15,18.9
Sul,Parana,Curitiba,2023,4,16,22.5
Sul,Parana,Curitiba,2023,4,17,23.3
Sul,Parana,Curitiba,2023,4,18,20.6
Sul,Parana,Curitiba,2023,4,19,20.0
Sul,Parana,Curitiba,2023,4,20,17.8
Sul,Parana,Curitiba,2023,4,21,17.8
Sul,Parana,Curitiba,2023,4,22,20.5
Sul,Parana,Curitiba,2023,4,23,20.8
Sul,Parana,Curitiba,2023,4,24,20.9
Sul,Parana,Curitiba,2023,4,25,21.9
Sul,Parana,Curitiba,2023,4,26,21.4
Sul,Parana,Curitiba,2023,4,27,21.1
Sul,Parana,Curitiba,2023,4,28,20.0
Sul,Parana,Curitiba,2023,4,29,19.8
Sul,Parana,Curitiba,2023,4,30,21.8
Sul,Parana,Curitiba,2023,5,1,22.4
Sul,Parana,Curitiba,2023,5,2,22.4
Sul,Parana,Curitiba,2023,5,3,24.1
Sul,Parana,Curitiba,2023,5,4,25.2
Sul,Parana,Curitiba,2023,5,5,24.9
Sul,Parana,Curitiba,2023,5,6,24.5
Sul,Parana,Curitiba,2023,5,7,25.0
Sul,Parana,Curitiba,2023,5,8,24.4
Sul,Parana,Curitiba,2023,5,9,20.8
Sul,Parana,Curitiba,2023,5,10,22.4
Sul,Parana,Curitiba,2023,5,11,18.6
Sul,Parana,Curitiba,2023,5,12,16.5
Sul,Parana,Curitiba,2023,5,13,18.1
Sul,Parana,Curitiba,2023,5,14,19.5
Sul,Parana,Curitiba,2023,5,15,20.9
Sul,Parana,Curitiba,2023,5,16,20.3
Sul,Parana,Curitiba,2023,5,17,18.0
Sul,Parana,Curitiba,2023,5,18,20.3
Sul,Parana,Curitiba,2023,5,19,22.1
Sul,Parana,Curitiba,2023,5,20,22.7
Sul,Parana,Curitiba,2023,5,21,21.6
Sul,Parana,Curitiba,2023,5,22,21.5
Sul,Parana,Curitiba,2023,5,23,22.9
Sul,Parana,Curitiba,2023,5,24,22.0
Sul,Parana,Curitiba,2023,5,25,22.9
Sul,Parana,Curitiba,2023,5,26,23.0
Sul,Parana,Curitiba,2023,5,27,24.3
Sul,Parana,Curitiba,2023,5,28,16.9
Sul,Parana,Curitiba,2023,5,29,14.7
Sul,Parana,Curitiba,2023,5,30,16.2
Sul,Parana,Curitiba,2023,5,31,18.7
Sul,Parana,Curitiba,2023,6,1,18.8
Sul,Parana,Curitiba,2023,6,2,19.5
Sul,Parana,Curitiba,2023,6,3,21.1
Sul,Parana,Curitiba,2023,6,4,21.8
Sul,Parana,Curitiba,2023,6,5,19.8
Sul,Parana,Curitiba,2023,6,6,19.4
Sul,Parana,Curitiba,2023,6,7,20.3
Sul,Parana,Curitiba,2023,6,8,21.1
Sul,Parana,Curitiba,2023,6,9,22.4
Sul,Parana,Curitiba,2023,6,10,23.9
Sul,Parana,Curitiba,2023,6,11,26.0
Sul,Parana,Curitiba,2023,6,12,14.4
Sul,Parana,Curitiba,2023,6,13,10.2
Sul,Parana,Curitiba,2023,6,14,14.1
Sul,Parana,Curitiba,2023,6,15,17.4
Sul,Parana,Curitiba,2023,6,16,15.1
Sul,Parana,Curitiba,2023,6,17,13.9
Sul,Parana,Curitiba,2023,6,18,15.7
Sul,Parana,Curitiba,2023,6,19,15.6
Sul,Parana,Curitiba,2023,6,20,18.5
Sul,Parana,Curitiba,2023,6,21,20.5
Sul,Parana,Curitiba,2023,6,22,21.2
Sul,Parana,Curitiba,2023,6,23,21.4
Sul,Parana,Curitiba,2023,6,24,23.0
Sul,Parana,Curitiba,2023,6,25,23.5
Sul,Parana,Curitiba,2023,6,26,23.0
Sul,Parana,Curitiba,2023,6,27,21.6
Sul,Parana,Curitiba,2023,6,28,22.0
Sul,Parana,Curitiba,2023,6,29,14.6
Sul,Parana,Curitiba,2023,6,30,18.4
Sul,Parana,Curitiba,2023,7,1,19.5
Sul,Parana,Curitiba,2023,7,2,19.2
Sul,Parana,Curitiba,2023,7,3,17.5
Sul,Parana,Curitiba,2023,7,4,17.1
Sul,Parana,Curitiba,2023,7,5,19.5
Sul,Parana,Curitiba,2023,7,6,21.0
Sul,Parana,Curitiba,2023,7,7,21.6
Sul,Parana,Curitiba,2023,7,8,21.2
Sul,Parana,Curitiba,2023,7,9,17.4
Sul,Parana,Curitiba,2023,7,10,19.0
Sul,Parana,Curitiba,2023,7,11,20.6
Sul,Parana,Curitiba,2023,7,12,23.1
Sul,Parana,Curitiba,2023,7,13,17.0
Sul,Parana,Curitiba,2023,7,14,12.9
Sul,Parana,Curitiba,2023,7,15,15.6
Sul,Parana,Curitiba,2023,7,16,18.8
Sul,Parana,Curitiba,2023,7,17,16.9
Sul,Parana,Curitiba,2023,7,18,12.9
Sul,Parana,Curitiba,2023,7,19,11.1
Sul,Parana,Curitiba,2023,7,20,15.8
Sul,Parana,Curitiba,2023,7,21,20.8
Sul,Parana,Curitiba,2023,7,22,21.0
Sul,Parana,Curitiba,2023,7,23,22.2
Sul,Parana,Curitiba,2023,7,24,22.3
Sul,Parana,Curitiba,2023,7,25,22.8
Sul,Parana,Curitiba,2023,7,26,22.7
Sul,Parana,Curitiba,2023,7,27,18.3
Sul,Parana,Curitiba,2023,7,28,19.0
Sul,Parana,Curitiba,2023,7,29,13.4
Sul,Parana,Curitiba,2023,7,30,17.5
Sul,Parana,Curitiba,2023,7,31,20.2
Sul,Parana,Curitiba,2023,8,1,20.5
Sul,Parana,Curitiba,2023,8,2,23.6
Sul,Parana,Curitiba,2023,8,3,22.2
Sul,Parana,Curitiba,2023,8,4,21.6
Sul,Parana,Curitiba,2023,8,5,23.5
Sul,Parana,Curitiba,2023,8,6,24.1
Sul,Parana,Curitiba,2023,8,7,27.3
Sul,Parana,Curitiba,2023,8,8,14.6
Sul,Parana,Curitiba,2023,8,9,14.6
Sul,Parana,Curitiba,2023,8,10,20.5
Sul,Parana,Curitiba,2023,8,11,19.5
Sul,Parana,Curitiba,2023,8,12,18.8
Sul,Parana,Curitiba,2023,8,13,13.6
Sul,Parana,Curitiba,2023,8,14,20.0
Sul,Parana,Curitiba,2023,8,15,20.8
Sul,Parana,Curitiba,2023,8,16,22.0
Sul,Parana,Curitiba,2023,8,17,23.5
Sul,Parana,Curitiba,2023,8,18,25.3
Sul,Parana,Curitiba,2023,8,19,18.3
Sul,Parana,Curitiba,2023,8,20,20.5
Sul,Parana,Curitiba,2023,8,21,22.3
Sul,Parana,Curitiba,2023,8,22,24.4
Sul,Parana,Curitiba,2023,8,23,28.0
Sul,Parana,Curitiba,2023,8,24,28.1
Sul,Parana,Curitiba,2023,8,25,13.1
Sul,Parana,Curitiba,2023,8,26,12.4
Sul,Parana,Curitiba,2023,8,27,12.9
Sul,Parana,Curitiba,2023,8,28,11.6
Sul,Parana,Curitiba,2023,8,29,15.3
Sul,Parana,Curitiba,2023,8,30,20.5
Sul,Parana,Curitiba,2023,8,31,22.1
Sul,Parana,Curitiba,2023,9,1,21.3
Sul,Parana,Curitiba,2023,9,2,18.9
Sul,Parana,Curitiba,2023,9,3,26.8
Sul,Parana,Curitiba,2023,9,4,27.5
Sul,Parana,Curitiba,2023,9,5,20.8
Sul,Parana,Curitiba,2023,9,6,14.2
Sul,Parana,Curitiba,2023,9,7,18.5
Sul,Parana,Curitiba,2023,9,8,23.3
Sul,Parana,Curitiba,2023,9,9,21.3
Sul,Parana,Curitiba,2023,9,10,21.0
Sul,Parana,Curitiba,2023,9,11,25.4
Sul,Parana,Curitiba,2023,9,12,27.4
Sul,Parana,Curitiba,2023,9,13,28.9
Sul,Parana,Curitiba,2023,9,14,17.5
Sul,Parana,Curitiba,2023,9,15,20.0
Sul,Parana,Curitiba,2023,9,16,24.0
Sul,Parana,Curitiba,2023,9,17,28.6
Sul,Parana,Curitiba,2023,9,18,28.6
Sul,Parana,Curitiba,2023,9,19,27.2
Sul,Parana,Curitiba,2023,9,20,26.8
Sul,Parana,Curitiba,2023,9,21,27.4
Sul,Parana,Curitiba,2023,9,22,30.1
Sul,Parana,Curitiba,2023,9,23,29.9
Sul,Parana,Curitiba,2023,9,24,31.5
Sul,Parana,Curitiba,2023,9,25,26.1
Sul,Parana,Curitiba,2023,9,26,28.1
Sul,Parana,Curitiba,2023,9,27,25.1
Sul,Parana,Curitiba,2023,9,28,15.0
Sul,Parana,Curitiba,2023,9,29,17.2
Sul,Parana,Curitiba,2023,9,30,20.3
Sul,Parana,Curitiba,2023,10,1,22.2
Sul,Parana,Curitiba,2023,10,2,22.3
Sul,Parana,Curitiba,2023,10,3,26.0
Sul,Parana,Curitiba,2023,10,4,24.3
Sul,Parana,Curitiba,2023,10,5,19.1
Sul,Parana,Curitiba,2023,10,6,27.3
Sul,Parana,Curitiba,2023,10,7,26.4
Sul,Parana,Curitiba,2023,10,8,19.0
Sul,Parana,Curitiba,2023,10,9,22.0
Sul,Parana,Curitiba,2023,10,10,21.5
Sul,Parana,Curitiba,2023,10,11,28.2
Sul,Parana,Curitiba,2023,10,12,21.1
Sul,Parana,Curitiba,2023,10,13,13.8
Sul,Parana,Curitiba,2023,10,14,14.4
Sul,Parana,Curitiba,2023,10,15,18.5
Sul,Parana,Curitiba,2023,10,16,26.8
Sul,Parana,Curitiba,2023,10,17,22.3
Sul,Parana,Curitiba,2023,10,18,17.6
Sul,Parana,Curitiba,2023,10,19,16.8
Sul,Parana,Curitiba,2023,10,20,18.1
Sul,Parana,Curitiba,2023,10,21,20.4
Sul,Parana,Curitiba,2023,10,22,24.6
Sul,Parana,Curitiba,2023,10,23,27.9
Sul,Parana,Curitiba,2023,10,24,26.9
Sul,Parana,Curitiba,2023,10,25,21.5
Sul,Parana,Curitiba,2023,10,26,20.6
Sul,Parana,Curitiba,2023,10,27,19.5
Sul,Parana,Curitiba,2023,10,28,24.3
Sul,Parana,Curitiba,2023,10,29,23.1
Sul,Parana,Curitiba,2023,10,30,26.2
Sul,Parana,Curitiba,2023,10,31,23.5
Sul,Parana,Curitiba,2023,11,1,20.4
Sul,Parana,Curitiba,2023,11,2,19.4
Sul,Parana,Curitiba,2023,11,3,24.0
Sul,Parana,Curitiba,2023,11,4,20.3
Sul,Parana,Curitiba,2023,11,5,21.4
Sul,Parana,Curitiba,2023,11,6,19.8
Sul,Parana,Curitiba,2023,11,7,21.5
Sul,Parana,Curitiba,2023,11,8,28.8
Sul,Parana,Curitiba,2023,11,9,29.1
Sul,Parana,Curitiba,2023,11,10,24.5
Sul,Parana,Curitiba,2023,11,11,32.1
Sul,Parana,Curitiba,2023,11,12,32.7
Sul,Parana,Curitiba,2023,11,13,31.6
Sul,Parana,Curitiba,2023,11,14,27.2
Sul,Parana,Curitiba,2023,11,15,27.6
Sul,Parana,Curitiba,2023,11,16,28.8
Sul,Parana,Curitiba,2023,11,17,28.9
Sul,Parana,Curitiba,2023,11,18,30.1
Sul,Parana,Curitiba,2023,11,19,20.3
Sul,Parana,Curitiba,2023,11,20,21.4
Sul,Parana,Curitiba,2023,11,21,26.7
Sul,Parana,Curitiba,2023,11,22,27.4
Sul,Parana,Curitiba,2023,11,23,25.2
Sul,Parana,Curitiba,2023,11,24,17.0
Sul,Parana,Curitiba,2023,11,25,18.4
Sul,Parana,Curitiba,2023,11,26,19.7
Sul,Parana,Curitiba,2023,11,27,21.0
Sul,Parana,Curitiba,2023,11,28,23.5
Sul,Parana,Curitiba,2023,11,29,26.6
Sul,Parana,Curitiba,2023,11,30,29.0
Sul,Parana,Curitiba,2023,12,1,29.8
Sul,Parana,Curitiba,2023,12,2,31.8
Sul,Parana,Curitiba,2023,12,3,30.0
Sul,Parana,Curitiba,2023,12,4,26.5
Sul,Parana,Curitiba,2023,12,5,23.8
Sul,Parana,Curitiba,2023,12,6,27.1
Sul,Parana,Curitiba,2023,12,7,27.8
Sul,Parana,Curitiba,2023,12,8,24.5
Sul,Parana,Curitiba,2023,12,9,18.0
Sul,Parana,Curitiba,2023,12,10,20.4
Sul,Parana,Curitiba,2023,12,11,21.4
Sul,Parana,Curitiba,2023,12,12,23.9
Sul,Parana,Curitiba,2023,12,13,26.2
Sul,Parana,Curitiba,2023,12,14,28.9
Sul,Parana,Curitiba,2023,12,15,30.5
Sul,Parana,Curitiba,2023,12,16,28.5
Sul,Parana,Curitiba,2023,12,17,29.5
Sul,Parana,Curitiba,2023,12,18,29.0
Sul,Parana,Curitiba,2023,12,19,26.6
Sul,Parana,Curitiba,2023,12,20,24.2
Sul,Parana,Curitiba,2023,12,21,26.1
Sul,Parana,Curitiba,2023,12,22,30.8
Sul,Parana,Curitiba,2023,12,23,26.4
Sul,Parana,Curitiba,2023,12,24,30.5
Sul,Parana,Curitiba,2023,12,25,30.3
Sul,Parana,Curitiba,2023,12,26,29.7
Sul,Parana,Curitiba,2023,12,27,24.4
Sul,Parana,Curitiba,2023,12,28,30.2
Sul,Parana,Curitiba,2023,12,29,33.1
Sul,Parana,Curitiba,2023,12,30,25.6
Sul,Parana,Curitiba,2023,12,31,22.1
Sul,Parana,Curitiba,2024,1,1,24.2
Sul,Parana,Curitiba,2024,1,2,25.9
Sul,Parana,Curitiba,2024,1,3,26.6
Sul,Parana,Curitiba,2024,1,4,23.6
Sul,Parana,Curitiba,2024,1,5,24.5
Sul,Parana,Curitiba,2024,1,6,25.2
Sul,Parana,Curitiba,2024,1,7,28.9
Sul,Parana,Curitiba,2024,1,8,32.6
Sul,Parana,Curitiba,2024,1,9,32.0
Sul,Parana,Curitiba,2024,1,10,29.6
Sul,Parana,Curitiba,2024,1,11,29.5
Sul,Parana,Curitiba,2024,1,12,24.0
Sul,Parana,Curitiba,2024,1,13,22.2
Sul,Parana,Curitiba,2024,1,14,29.5
Sul,Parana,Curitiba,2024,1,15,30.2
Sul,Parana,Curitiba,2024,1,16,30.3
Sul,Parana,Curitiba,2024,1,17,28.3
Sul,Parana,Curitiba,2024,1,18,27.5
Sul,Parana,Curitiba,2024,1,19,28.9
Sul,Parana,Curitiba,2024,1,20,27.1
Sul,Parana,Curitiba,2024,1,21,24.6
Sul,Parana,Curitiba,2024,1,22,20.4
Sul,Parana,Curitiba,2024,1,23,20.0
Sul,Parana,Curitiba,2024,1,24,20.0
Sul,Parana,Curitiba,2024,1,25,18.2
Sul,Parana,Curitiba,2024,1,26,19.9
Sul,Parana,Curitiba,2024,1,27,21.4
Sul,Parana,Curitiba,2024,1,28,22.9
Sul,Parana,Curitiba,2024,1,29,25.1
Sul,Parana,Curitiba,2024,1,30,27.0
Sul,Parana,Curitiba,2024,1,31,27.1
Sul,Parana,Curitiba,2024,2,1,24.5
Sul,Parana,Curitiba,2024,2,2,23.6
Sul,Parana,Curitiba,2024,2,3,25.1
Sul,Parana,Curitiba,2024,2,4,27.5
Sul,Parana,Curitiba,2024,2,5,27.8
Sul,Parana,Curitiba,2024,2,6,28.4
Sul,Parana,Curitiba,2024,2,7,28.5
