Regiao,Estado,Cidade,Latitude,Longitude,Ano,Mes,Nome_Mes,Temp_Media_Mensal,Temp_Max_Media_Mensal,Temp_Min_Media_Mensal,Maior_Temp_Max,Menor_Temp_Min,Precipitacao_Total,Dias_Quentes,Dias_Muito_Quentes,Dias_Frios,Dias_Chuva_Forte,Dias_Extremos,Amplitude_Media
Norte,TO,Palmas,-10.16,-48.33,2014,12,Dez,29.58,34.61,24.76,38.46,20.58,417.3,31,13,0,9,20,9.85
Norte,TO,Palmas,-10.16,-48.33,2015,1,Jan,30.22,35.18,25.39,37.56,23.23,435.42,31,17,0,8,20,9.79
Norte,TO,Palmas,-10.16,-48.33,2015,2,Fev,29.98,34.77,25.37,37.67,23.62,537.13,28,14,0,9,21,9.4
Norte,TO,Palmas,-10.16,-48.33,2015,3,Mar,29.31,34.14,24.73,37.24,21.57,466.96,31,9,0,10,16,9.41
Norte,TO,Palmas,-10.16,-48.33,2015,4,Abr,28.48,33.47,23.6,35.63,19.93,305.83,30,4,0,3,7,9.87
Norte,TO,Palmas,-10.16,-48.33,2015,5,Mai,27.89,33.04,22.91,35.62,21.21,163.71,31,4,0,3,7,10.14
Norte,TO,Palmas,-10.16,-48.33,2015,6,Jun,27.09,32.15,22.16,35.31,19.97,299.03,28,1,0,6,6,9.99
Norte,TO,Palmas,-10.16,-48.33,2015,7,Jul,26.87,31.87,21.89,35.51,18.65,181.43,28,1,0,2,3,9.98
Norte,TO,Palmas,-10.16,-48.33,2015,8,Ago,27.4,31.91,23.05,35.09,20.48,182.81,28,2,0,1,3,8.86
Norte,TO,Palmas,-10.16,-48.33,2015,9,Set,27.62,32.47,23.02,35.78,20.29,220.16,28,2,0,3,5,9.46
Norte,TO,Palmas,-10.16,-48.33,2015,10,Out,28.25,33.08,23.5,35.23,20.33,211.67,29,4,0,3,7,9.57
Norte,TO,Palmas,-10.16,-48.33,2015,11,Nov,29.01,33.95,24.22,36.64,21.85,165.68,30,7,0,1,8,9.73
Norte,TO,Palmas,-10.16,-48.33,2015,12,Dez,29.42,34.54,24.55,37.8,21.15,617.61,31,8,0,10,15,9.99
Norte,TO,Palmas,-10.16,-48.33,2016,1,Jan,30.23,35.3,25.4,37.79,23.26,346.66,31,15,0,6,18,9.9
Norte,TO,Palmas,-10.16,-48.33,2016,2,Fev,29.82,34.81,24.94,38.1,21.65,486.15,29,14,0,11,19,9.87
Norte,TO,Palmas,-10.16,-48.33,2016,3,Mar,29.02,34.07,24.09,36.64,21.79,570.29,31,8,0,11,16,9.98
Norte,TO,Palmas,-10.16,-48.33,2016,4,Abr,28.68,33.58,23.88,35.41,20.84,340.33,30,3,0,5,7,9.69
Norte,TO,Palmas,-10.16,-48.33,2016,5,Mai,27.98,32.67,23.39,35.66,20.38,114.43,31,2,0,2,4,9.28
Norte,TO,Palmas,-10.16,-48.33,2016,6,Jun,27.12,31.92,22.49,35.39,20.35,242.66,27,1,0,2,3,9.43
Norte,TO,Palmas,-10.16,-48.33,2016,7,Jul,26.66,31.74,21.73,34.73,19.47,136.8,29,0,0,1,1,10.01
Norte,TO,Palmas,-10.16,-48.33,2016,8,Ago,27.33,32.23,22.63,35.12,19.7,196.45,31,1,0,2,3,9.61
Norte,TO,Palmas,-10.16,-48.33,2016,9,Set,27.05,31.91,22.34,34.59,19.85,231.37,28,0,0,2,2,9.56
Norte,TO,Palmas,-10.16,-48.33,2016,10,Out,28.46,33.4,23.61,36.69,21.36,234.7,30,4,0,4,7,9.79
Norte,TO,Palmas,-10.16,-48.33,2016,11,Nov,29.01,33.86,24.39,36.54,20.47,295.84,30,3,0,5,8,9.47
Norte,TO,Palmas,-10.16,-48.33,2016,12,Dez,29.57,34.14,25.06,36.8,22.13,526.77,31,8,0,10,16,9.07
Norte,TO,Palmas,-10.16,-48.33,2017,1,Jan,30.13,34.82,25.61,38.41,22.58,631.97,31,9,0,12,21,9.21
Norte,TO,Palmas,-10.16,-48.33,2017,2,Fev,29.84,34.51,25.29,37.46,22.79,531.69,28,12,0,10,18,9.22
Norte,TO,Palmas,-10.16,-48.33,2017,3,Mar,29.45,34.32,24.68,37.44,21.79,333.44,31,14,0,7,18,9.64
Norte,TO,Palmas,-10.16,-48.33,2017,4,Abr,28.82,33.67,23.99,36.94,21.05,301.97,30,3,0,4,6,9.68
Norte,TO,Palmas,-10.16,-48.33,2017,5,Mai,27.72,32.53,23.03,35.42,20.18,249.31,30,1,0,3,4,9.49
Norte,TO,Palmas,-10.16,-48.33,2017,6,Jun,26.81,31.84,22.08,34.31,19.69,146.99,27,0,0,2,2,9.76
Norte,TO,Palmas,-10.16,-48.33,2017,7,Jul,26.63,31.88,21.64,34.44,18.65,227.07,27,0,0,3,3,10.24
Norte,TO,Palmas,-10.16,-48.33,2017,8,Ago,26.74,31.47,22.06,33.76,19.42,196.23,27,0,0,4,4,9.4
Norte,TO,Palmas,-10.16,-48.33,2017,9,Set,28.14,32.89,23.44,35.65,21.42,170.84,30,1,0,2,3,9.45
Norte,TO,Palmas,-10.16,-48.33,2017,10,Out,28.58,33.59,23.7,36.05,18.7,249.4,31,2,0,4,6,9.89
Norte,TO,Palmas,-10.16,-48.33,2017,11,Nov,28.98,33.76,24.47,35.81,21.8,237.4,30,5,0,4,8,9.28
Norte,TO,Palmas,-10.16,-48.33,2017,12,Dez,29.89,34.9,24.97,38.79,22.46,511.78,31,13,0,13,20,9.93
Norte,TO,Palmas,-10.16,-48.33,2018,1,Jan,30.36,35.19,25.58,38.41,23.39,640.55,31,19,0,13,23,9.61
Norte,TO,Palmas,-10.16,-48.33,2018,2,Fev,30.27,35.36,25.48,37.88,23.56,515.36,28,14,0,9,18,9.88
Norte,TO,Palmas,-10.16,-48.33,2018,3,Mar,29.2,34.06,24.54,36.69,21.81,359.89,31,5,0,7,10,9.53
Norte,TO,Palmas,-10.16,-48.33,2018,4,Abr,28.46,33.31,23.79,35.11,20.01,326.81,30,1,0,6,7,9.52
Norte,TO,Palmas,-10.16,-48.33,2018,5,Mai,27.89,32.8,23.18,36.46,20.06,304.59,31,5,0,4,9,9.62
Norte,TO,Palmas,-10.16,-48.33,2018,6,Jun,27.05,31.99,22.21,35.52,19.62,158.42,28,1,0,1,2,9.79
Norte,TO,Palmas,-10.16,-48.33,2018,7,Jul,27.3,32.34,22.47,35.74,18.72,122.9,30,1,0,2,3,9.87
Norte,TO,Palmas,-10.16,-48.33,2018,8,Ago,27.56,32.55,22.9,36.36,20.15,186.62,30,3,0,1,4,9.65
Norte,TO,Palmas,-10.16,-48.33,2018,9,Set,27.61,32.38,22.9,35.63,19.63,188.77,26,1,0,1,2,9.48
Norte,TO,Palmas,-10.16,-48.33,2018,10,Out,28.36,33.38,23.39,36.46,20.9,141.13,30,5,0,0,5,9.99
Norte,TO,Palmas,-10.16,-48.33,2018,11,Nov,29.35,34.16,24.67,38.21,22.38,397.71,30,11,0,6,15,9.49
Norte,TO,Palmas,-10.16,-48.33,2018,12,Dez,29.69,34.73,24.9,37.23,22.05,422.63,31,15,0,8,17,9.83
Norte,TO,Palmas,-10.16,-48.33,2019,1,Jan,29.82,34.53,25.28,38.48,22.58,514.63,31,11,0,13,19,9.24
Norte,TO,Palmas,-10.16,-48.33,2019,2,Fev,29.91,34.88,25.18,37.86,21.7,438.49,28,12,0,8,16,9.7
Norte,TO,Palmas,-10.16,-48.33,2019,3,Mar,29.48,34.24,24.84,36.08,22.85,512.49,31,12,0,10,17,9.4
Norte,TO,Palmas,-10.16,-48.33,2019,4,Abr,28.62,33.57,23.9,36.34,19.94,321.12,30,5,0,7,11,9.67
Norte,TO,Palmas,-10.16,-48.33,2019,5,Mai,27.79,32.59,23.06,35.16,20.05,113.46,31,1,0,0,1,9.53
Norte,TO,Palmas,-10.16,-48.33,2019,6,Jun,27.09,32.07,22.11,37.17,19.21,231.68,25,1,0,2,3,9.96
Norte,TO,Palmas,-10.16,-48.33,2019,7,Jul,26.97,31.69,22.52,33.98,20.21,256.33,29,0,0,3,3,9.17
Norte,TO,Palmas,-10.16,-48.33,2019,8,Ago,26.97,31.76,22.3,34.83,19.65,133.16,27,0,0,1,1,9.46
Norte,TO,Palmas,-10.16,-48.33,2019,9,Set,27.43,32.34,22.6,34.74,20.0,170.39,28,0,0,2,2,9.74
Norte,TO,Palmas,-10.16,-48.33,2019,10,Out,28.43,33.03,23.99,36.31,20.69,184.45,31,3,0,1,4,9.04
Norte,TO,Palmas,-10.16,-48.33,2019,11,Nov,29.2,34.16,24.3,36.41,22.2,332.15,30,11,0,7,16,9.87
Norte,TO,Palmas,-10.16,-48.33,2019,12,Dez,29.82,34.68,25.09,37.08,22.24,520.66,31,15,0,14,23,9.59
Norte,TO,Palmas,-10.16,-48.33,2020,1,Jan,30.53,35.55,25.63,38.9,22.33,676.96,31,20,0,11,24,9.91
Norte,TO,Palmas,-10.16,-48.33,2020,2,Fev,29.51,34.43,24.73,36.41,22.57,862.59,29,12,0,16,19,9.7
Norte,TO,Palmas,-10.16,-48.33,2020,3,Mar,29.72,34.9,24.62,38.7,22.61,554.91,31,10,0,12,19,10.28
Norte,TO,Palmas,-10.16,-48.33,2020,4,Abr,28.47,33.26,23.77,36.53,20.75,499.51,28,7,0,8,13,9.5
Norte,TO,Palmas,-10.16,-48.33,2020,5,Mai,27.79,32.8,22.95,35.97,21.12,343.58,30,2,0,6,8,9.85
Norte,TO,Palmas,-10.16,-48.33,2020,6,Jun,27.52,32.57,22.56,35.17,20.18,239.2,29,4,0,5,8,10.01
Norte,TO,Palmas,-10.16,-48.33,2020,7,Jul,26.84,31.81,21.99,35.79,18.38,181.99,30,1,0,0,1,9.83
Norte,TO,Palmas,-10.16,-48.33,2020,8,Ago,27.14,32.2,22.35,34.71,20.41,219.23,30,0,0,4,4,9.85
Norte,TO,Palmas,-10.16,-48.33,2020,9,Set,27.65,32.52,22.95,34.37,20.65,133.02,29,0,0,1,1,9.57
Norte,TO,Palmas,-10.16,-48.33,2020,10,Out,28.78,33.33,24.47,35.19,20.88,178.5,31,2,0,1,3,8.87
Norte,TO,Palmas,-10.16,-48.33,2020,11,Nov,29.41,34.33,24.64,36.13,20.9,441.06,30,9,0,7,14,9.69
Norte,TO,Palmas,-10.16,-48.33,2020,12,Dez,30.02,34.84,25.38,37.86,23.5,500.06,31,15,0,12,21,9.46
Norte,TO,Palmas,-10.16,-48.33,2021,1,Jan,29.81,34.73,25.22,37.74,22.2,457.85,31,12,0,9,17,9.51
Norte,TO,Palmas,-10.16,-48.33,2021,2,Fev,29.64,34.65,24.76,37.7,21.02,780.27,28,11,0,12,18,9.89
Norte,TO,Palmas,-10.16,-48.33,2021,3,Mar,29.42,34.24,24.69,37.35,21.69,619.31,31,11,0,11,18,9.55
Norte,TO,Palmas,-10.16,-48.33,2021,4,Abr,28.6,33.35,23.88,36.49,21.17,341.69,30,2,0,5,7,9.47
Norte,TO,Palmas,-10.16,-48.33,2021,5,Mai,27.57,32.56,22.83,35.43,20.38,103.92,31,1,0,0,1,9.72
Norte,TO,Palmas,-10.16,-48.33,2021,6,Jun,27.1,32.08,22.1,34.55,19.49,236.56,29,0,0,3,3,9.98
Norte,TO,Palmas,-10.16,-48.33,2021,7,Jul,27.45,32.18,22.88,34.88,19.24,115.55,30,0,0,1,1,9.3
Norte,TO,Palmas,-10.16,-48.33,2021,8,Ago,27.07,31.96,22.21,35.52,20.3,295.56,30,1,0,4,5,9.75
Norte,TO,Palmas,-10.16,-48.33,2021,9,Set,28.23,33.05,23.61,36.25,20.8,215.68,28,3,0,5,8,9.44
Norte,TO,Palmas,-10.16,-48.33,2021,10,Out,28.68,33.51,23.95,37.09,21.33,219.18,31,5,0,2,7,9.55
Norte,TO,Palmas,-10.16,-48.33,2021,11,Nov,29.39,34.06,24.77,36.79,21.55,390.4,30,8,0,7,12,9.29
Norte,TO,Palmas,-10.16,-48.33,2021,12,Dez,29.66,34.43,25.08,37.89,21.37,518.7,31,9,0,11,16,9.35
Norte,TO,Palmas,-10.16,-48.33,2022,1,Jan,30.15,34.98,25.42,37.71,22.26,554.38,31,14,0,9,20,9.57
Norte,TO,Palmas,-10.16,-48.33,2022,2,Fev,29.64,34.38,25.04,38.01,22.61,486.77,28,9,0,11,14,9.34
Norte,TO,Palmas,-10.16,-48.33,2022,3,Mar,29.12,34.03,24.38,37.26,22.09,558.71,31,9,0,11,17,9.65
Norte,TO,Palmas,-10.16,-48.33,2022,4,Abr,28.65,33.5,24.0,35.48,20.99,217.71,30,4,0,3,7,9.49
Norte,TO,Palmas,-10.16,-48.33,2022,5,Mai,28.19,33.05,23.51,36.77,20.57,247.55,31,3,0,4,7,9.53
Norte,TO,Palmas,-10.16,-48.33,2022,6,Jun,27.34,32.12,22.75,33.89,20.65,130.53,29,0,0,0,0,9.37
Norte,TO,Palmas,-10.16,-48.33,2022,7,Jul,26.85,31.88,22.02,35.8,18.88,277.44,26,1,0,4,5,9.85
Norte,TO,Palmas,-10.16,-48.33,2022,8,Ago,27.01,31.92,22.27,35.44,19.62,163.59,29,1,0,1,2,9.65
Norte,TO,Palmas,-10.16,-48.33,2022,9,Set,27.84,32.48,23.34,34.63,20.88,232.34,28,0,0,3,3,9.14
Norte,TO,Palmas,-10.16,-48.33,2022,10,Out,28.33,33.16,23.62,35.62,20.82,138.52,31,1,0,1,2,9.54
Norte,TO,Palmas,-10.16,-48.33,2022,11,Nov,29.34,34.25,24.44,37.04,20.86,374.68,30,5,0,7,11,9.82
Norte,TO,Palmas,-10.16,-48.33,2022,12,Dez,29.63,34.61,24.84,37.6,21.22,392.3,31,13,0,7,18,9.76
Norte,TO,Palmas,-10.16,-48.33,2023,1,Jan,30.19,35.04,25.42,37.66,22.65,729.92,31,16,0,12,22,9.62
Norte,TO,Palmas,-10.16,-48.33,2023,2,Fev,29.82,34.6,25.08,37.9,21.81,653.5,28,10,0,11,17,9.52
Norte,TO,Palmas,-10.16,-48.33,2023,3,Mar,29.54,34.23,24.97,36.63,21.94,596.58,31,9,0,15,20,9.26
Norte,TO,Palmas,-10.16,-48.33,2023,4,Abr,28.84,33.75,24.21,36.74,21.27,364.45,30,4,0,7,8,9.53
Norte,TO,Palmas,-10.16,-48.33,2023,5,Mai,27.99,33.1,23.09,35.42,20.42,185.65,31,1,0,2,3,10.02
Norte,TO,Palmas,-10.16,-48.33,2023,6,Jun,27.39,32.12,22.84,34.33,20.66,186.47,29,0,0,3,3,9.28
Norte,TO,Palmas,-10.16,-48.33,2023,7,Jul,26.92,31.77,22.24,35.04,19.17,183.93,27,1,0,2,3,9.53
Norte,TO,Palmas,-10.16,-48.33,2023,8,Ago,27.15,32.08,22.4,35.92,18.98,150.21,29,1,0,2,3,9.69
Norte,TO,Palmas,-10.16,-48.33,2023,9,Set,27.84,32.57,23.21,35.57,19.72,131.29,26,3,0,0,3,9.35
Norte,TO,Palmas,-10.16,-48.33,2023,10,Out,28.39,33.19,23.82,35.86,20.46,241.9,31,4,0,3,7,9.38
Norte,TO,Palmas,-10.16,-48.33,2023,11,Nov,29.26,34.3,24.37,36.93,20.97,338.73,30,9,0,6,14,9.94
Norte,TO,Palmas,-10.16,-48.33,2023,12,Dez,30.12,34.96,25.48,37.87,22.29,655.45,31,14,0,12,21,9.48
Norte,TO,Palmas,-10.16,-48.33,2024,1,Jan,30.49,35.29,25.82,37.6,21.7,707.09,31,15,0,10,20,9.46
Norte,TO,Palmas,-10.16,-48.33,2024,2,Fev,30.15,34.84,25.65,37.64,21.9,482.36,29,12,0,11,21,9.2
Norte,TO,Palmas,-10.16,-48.33,2024,3,Mar,29.25,34.13,24.51,38.04,21.95,551.73,31,6,0,12,17,9.62
Norte,TO,Palmas,-10.16,-48.33,2024,4,Abr,28.21,33.13,23.38,35.62,20.5,523.47,30,2,0,10,11,9.75
Norte,TO,Palmas,-10.16,-48.33,2024,5,Mai,27.7,32.64,22.93,37.41,21.08,191.65,30,2,0,2,4,9.71
Norte,TO,Palmas,-10.16,-48.33,2024,6,Jun,27.5,32.53,22.56,34.89,18.67,192.46,29,0,0,1,1,9.97
Norte,TO,Palmas,-10.16,-48.33,2024,7,Jul,27.3,32.34,22.5,34.74,20.03,171.14,31,0,0,2,2,9.84
Norte,TO,Palmas,-10.16,-48.33,2024,8,Ago,27.21,32.47,22.23,34.9,19.56,256.0,31,0,0,3,3,10.24
Norte,TO,Palmas,-10.16,-48.33,2024,9,Set,27.68,32.3,23.18,35.64,19.19,220.95,27,1,0,3,4,9.12
Norte,TO,Palmas,-10.16,-48.33,2024,10,Out,28.62,33.36,24.01,35.68,21.9,148.28,31,4,0,3,6,9.35
Norte,TO,Palmas,-10.16,-48.33,2024,11,Nov,29.19,34.2,24.34,38.56,21.52,135.49,30,7,0,0,7,9.85
Norte,TO,Palmas,-10.16,-48.33,2024,12,Dez,30.01,35.13,25.12,37.93,22.45,377.52,31,17,0,7,21,10.01
Norte,TO,Palmas,-10.16,-48.33,2025,1,Jan,29.82,34.99,24.91,37.34,22.49,589.47,31,15,0,13,22,10.08
Norte,TO,Palmas,-10.16,-48.33,2025,2,Fev,30.12,35.29,25.06,39.25,22.55,543.44,28,16,0,9,18,10.22
Norte,TO,Palmas,-10.16,-48.33,2025,3,Mar,29.47,34.48,24.67,38.22,21.62,591.07,31,9,0,12,18,9.81
Norte,TO,Palmas,-10.16,-48.33,2025,4,Abr,28.73,33.46,24.13,35.94,20.73,357.84,30,3,0,6,9,9.33
Norte,TO,Palmas,-10.16,-48.33,2025,5,Mai,28.39,33.37,23.67,36.3,20.52,218.29,30,5,0,4,8,9.7
Norte,TO,Palmas,-10.16,-48.33,2025,6,Jun,27.43,32.22,22.74,34.91,20.81,266.96,28,0,0,4,4,9.48
Norte,TO,Palmas,-10.16,-48.33,2025,7,Jul,27.04,32.01,22.2,35.96,18.93,153.48,29,1,0,1,2,9.81
Norte,TO,Palmas,-10.16,-48.33,2025,8,Ago,27.16,32.21,22.21,34.94,19.37,164.92,28,0,0,2,2,9.99
Norte,TO,Palmas,-10.16,-48.33,2025,9,Set,27.84,32.62,23.15,35.31,20.23,118.43,29,1,0,0,1,9.47
Norte,TO,Palmas,-10.16,-48.33,2025,10,Out,28.47,33.43,23.61,35.43,20.54,237.49,31,4,0,3,7,9.82
Norte,TO,Palmas,-10.16,-48.33,2025,11,Nov,29.37,34.36,24.59,36.83,21.29,451.79,30,9,0,10,15,9.77
Norte,TO,Palmas,-10.16,-48.33,2025,12,Dez,29.99,34.92,25.25,37.9,23.02,531.25,31,18,0,9,22,9.68
Sudeste,ES,Vitoria,-20.31,-40.31,2011,1,Jan,27.26,33.02,21.77,36.44,19.52,262.58,31,3,0,3,6,11.25
Sudeste,ES,Vitoria,-20.31,-40.31,2011,2,Fev,26.6,32.29,21.14,36.56,18.15,384.94,25,1,0,8,9,11.15
Sudeste,ES,Vitoria,-20.31,-40.31,2011,3,Mar,25.01,30.35,19.86,33.27,16.69,321.0,20,0,0,6,6,10.5
Sudeste,ES,Vitoria,-20.31,-40.31,2011,4,Abr,22.64,28.24,17.24,31.14,14.97,193.74,4,0,0,2,2,11.0
Sudeste,ES,Vitoria,-20.31,-40.31,2011,5,Mai,20.5,25.99,15.07,28.78,12.49,111.85,0,0,0,2,2,10.92
Sudeste,ES,Vitoria,-20.31,-40.31,2011,6,Jun,18.9,24.39,13.58,28.49,10.81,75.05,0,0,0,0,0,10.81
Sudeste,ES,Vitoria,-20.31,-40.31,2011,7,Jul,18.08,23.59,12.62,26.99,8.84,66.24,0,0,1,0,1,10.97
Sudeste,ES,Vitoria,-20.31,-40.31,2011,8,Ago,18.79,24.28,13.36,26.91,10.16,113.1,0,0,0,2,2,10.92
Sudeste,ES,Vitoria,-20.31,-40.31,2011,9,Set,20.03,25.78,14.36,28.44,11.74,59.95,0,0,0,0,0,11.42
Sudeste,ES,Vitoria,-20.31,-40.31,2011,10,Out,22.69,28.08,17.55,30.41,14.31,30.24,3,0,0,0,0,10.53
Sudeste,ES,Vitoria,-20.31,-40.31,2011,11,Nov,24.67,30.29,19.17,33.24,16.12,111.76,21,0,0,1,1,11.12
Sudeste,ES,Vitoria,-20.31,-40.31,2011,12,Dez,26.22,31.51,21.0,34.42,18.74,351.13,28,0,0,5,5,10.52
Sudeste,ES,Vitoria,-20.31,-40.31,2012,1,Jan,27.11,32.44,21.97,35.65,19.31,304.19,30,1,0,5,6,10.46
Sudeste,ES,Vitoria,-20.31,-40.31,2012,2,Fev,26.56,32.18,21.09,34.32,18.15,381.01,27,0,0,6,6,11.1
Sudeste,ES,Vitoria,-20.31,-40.31,2012,3,Mar,25.11,30.76,19.6,33.44,15.76,346.07,22,0,0,6,6,11.16
Sudeste,ES,Vitoria,-20.31,-40.31,2012,4,Abr,22.61,28.09,17.24,30.83,13.6,173.71,2,0,0,2,2,10.85
Sudeste,ES,Vitoria,-20.31,-40.31,2012,5,Mai,20.7,25.92,15.54,28.07,12.03,38.52,0,0,0,0,0,10.38
Sudeste,ES,Vitoria,-20.31,-40.31,2012,6,Jun,18.73,24.28,13.29,27.72,10.49,107.62,0,0,0,1,1,10.99
Sudeste,ES,Vitoria,-20.31,-40.31,2012,7,Jul,17.61,23.35,12.03,28.06,9.31,35.36,0,0,2,0,2,11.31
Sudeste,ES,Vitoria,-20.31,-40.31,2012,8,Ago,18.79,24.31,13.43,27.21,10.64,58.03,0,0,0,0,0,10.88
Sudeste,ES,Vitoria,-20.31,-40.31,2012,9,Set,20.35,25.69,15.18,27.95,12.11,51.08,0,0,0,0,0,10.51
Sudeste,ES,Vitoria,-20.31,-40.31,2012,10,Out,22.3,27.63,17.01,30.16,13.76,70.62,1,0,0,0,0,10.62
Sudeste,ES,Vitoria,-20.31,-40.31,2012,11,Nov,24.63,30.13,19.28,32.88,15.9,135.26,17,0,0,1,1,10.85
Sudeste,ES,Vitoria,-20.31,-40.31,2012,12,Dez,26.5,31.92,21.16,35.8,16.72,425.3,26,1,0,6,7,10.76
Sudeste,ES,Vitoria,-20.31,-40.31,2013,1,Jan,27.34,33.09,21.79,36.27,18.72,372.2,31,2,0,7,9,11.3
Sudeste,ES,Vitoria,-20.31,-40.31,2013,2,Fev,26.46,31.96,21.02,35.67,18.4,316.88,26,1,0,5,6,10.93
Sudeste,ES,Vitoria,-20.31,-40.31,2013,3,Mar,24.97,30.65,19.55,33.93,17.07,263.66,17,0,0,5,5,11.1
Sudeste,ES,Vitoria,-20.31,-40.31,2013,4,Abr,22.75,28.31,17.39,31.54,13.27,142.5,4,0,0,2,2,10.92
Sudeste,ES,Vitoria,-20.31,-40.31,2013,5,Mai,20.45,25.92,15.1,28.14,12.33,108.78,0,0,0,1,1,10.83
Sudeste,ES,Vitoria,-20.31,-40.31,2013,6,Jun,18.92,24.52,13.63,27.58,10.58,57.98,0,0,0,0,0,10.89
Sudeste,ES,Vitoria,-20.31,-40.31,2013,7,Jul,18.3,23.9,12.78,26.83,10.86,49.23,0,0,0,0,0,11.12
Sudeste,ES,Vitoria,-20.31,-40.31,2013,8,Ago,18.78,24.1,13.56,26.82,11.0,98.06,0,0,0,2,2,10.54
Sudeste,ES,Vitoria,-20.31,-40.31,2013,9,Set,19.92,25.46,14.55,28.53,11.45,44.71,0,0,0,0,0,10.91
Sudeste,ES,Vitoria,-20.31,-40.31,2013,10,Out,22.42,28.14,16.91,31.45,13.73,39.28,3,0,0,0,0,11.23
Sudeste,ES,Vitoria,-20.31,-40.31,2013,11,Nov,24.71,30.1,19.52,34.56,15.62,143.18,16,0,0,2,2,10.58
Sudeste,ES,Vitoria,-20.31,-40.31,2013,12,Dez,26.37,31.9,21.01,34.43,17.84,270.2,29,0,0,3,3,10.89
Sudeste,ES,Vitoria,-20.31,-40.31,2014,1,Jan,27.1,32.85,21.57,35.7,19.06,422.04,29,2,0,8,9,11.28
Sudeste,ES,Vitoria,-20.31,-40.31,2014,2,Fev,26.04,31.53,20.66,34.65,18.32,300.64,24,0,0,3,3,10.87
Sudeste,ES,Vitoria,-20.31,-40.31,2014,3,Mar,25.15,30.61,19.78,32.96,15.14,270.9,20,0,0,1,1,10.83
Sudeste,ES,Vitoria,-20.31,-40.31,2014,4,Abr,22.96,28.49,17.57,31.6,14.56,144.58,7,0,0,2,2,10.92
Sudeste,ES,Vitoria,-20.31,-40.31,2014,5,Mai,20.49,26.21,15.02,29.33,11.2,177.81,0,0,0,2,2,11.19
Sudeste,ES,Vitoria,-20.31,-40.31,2014,6,Jun,18.91,24.52,13.47,28.0,10.33,136.76,0,0,0,2,2,11.05
Sudeste,ES,Vitoria,-20.31,-40.31,2014,7,Jul,18.12,23.39,12.89,25.22,10.2,60.88,0,0,0,0,0,10.5
Sudeste,ES,Vitoria,-20.31,-40.31,2014,8,Ago,18.39,23.99,12.99,27.26,10.52,57.38,0,0,0,0,0,11.0
Sudeste,ES,Vitoria,-20.31,-40.31,2014,9,Set,20.48,25.95,15.15,29.88,12.64,48.84,0,0,0,0,0,10.8
Sudeste,ES,Vitoria,-20.31,-40.31,2014,10,Out,22.54,28.22,16.97,30.6,14.86,57.01,2,0,0,1,1,11.25
Sudeste,ES,Vitoria,-20.31,-40.31,2014,11,Nov,24.01,29.64,18.52,32.98,14.91,56.13,11,0,0,0,0,11.12
Sudeste,ES,Vitoria,-20.31,-40.31,2014,12,Dez,26.14,31.38,21.04,34.52,18.5,336.87,28,0,0,5,5,10.33
Sudeste,ES,Vitoria,-20.31,-40.31,2015,1,Jan,27.04,32.64,21.59,34.37,19.38,468.23,31,0,0,9,9,11.05
Sudeste,ES,Vitoria,-20.31,-40.31,2015,2,Fev,26.5,32.09,21.14,34.87,17.54,343.88,27,0,0,5,5,10.95
Sudeste,ES,Vitoria,-20.31,-40.31,2015,3,Mar,24.92,30.28,19.67,33.27,16.31,243.97,16,0,0,3,3,10.62
Sudeste,ES,Vitoria,-20.31,-40.31,2015,4,Abr,22.87,28.6,17.33,31.69,14.5,171.56,6,0,0,2,2,11.27
Sudeste,ES,Vitoria,-20.31,-40.31,2015,5,Mai,20.85,26.41,15.46,29.57,12.62,116.2,0,0,0,2,2,10.95
Sudeste,ES,Vitoria,-20.31,-40.31,2015,6,Jun,19.04,24.59,13.48,28.16,9.75,59.14,0,0,1,1,2,11.1
Sudeste,ES,Vitoria,-20.31,-40.31,2015,7,Jul,18.21,23.81,12.77,25.7,10.07,59.47,0,0,0,0,0,11.04
Sudeste,ES,Vitoria,-20.31,-40.31,2015,8,Ago,18.49,24.29,12.9,27.27,10.88,42.28,0,0,0,0,0,11.39
Sudeste,ES,Vitoria,-20.31,-40.31,2015,9,Set,19.88,25.39,14.54,28.23,11.9,57.81,0,0,0,0,0,10.85
Sudeste,ES,Vitoria,-20.31,-40.31,2015,10,Out,22.4,27.98,17.09,30.99,13.79,62.18,2,0,0,0,0,10.9
Sudeste,ES,Vitoria,-20.31,-40.31,2015,11,Nov,24.49,29.97,19.3,32.74,15.3,71.38,14,0,0,0,0,10.67
Sudeste,ES,Vitoria,-20.31,-40.31,2015,12,Dez,26.36,31.94,20.95,34.14,17.91,299.89,27,0,0,4,4,10.99
Sudeste,ES,Vitoria,-20.31,-40.31,2016,1,Jan,26.78,32.5,21.29,35.11,19.28,384.81,31,1,0,3,4,11.2
Sudeste,ES,Vitoria,-20.31,-40.31,2016,2,Fev,26.59,32.16,21.09,36.02,17.61,256.04,24,2,0,3,5,11.07
Sudeste,ES,Vitoria,-20.31,-40.31,2016,3,Mar,25.02,30.52,19.61,34.02,15.78,255.64,21,0,0,4,4,10.91
Sudeste,ES,Vitoria,-20.31,-40.31,2016,4,Abr,22.76,28.16,17.5,30.97,14.05,199.23,4,0,0,2,2,10.66
Sudeste,ES,Vitoria,-20.31,-40.31,2016,5,Mai,20.31,25.93,14.87,29.43,13.0,79.14,0,0,0,1,1,11.06
